subject	coursenum	section	title	format	instructor	term	code	enrolled
HS	801G	2	PROSEMINAR	SEM	"Fournier, Stephen"	Spring 2015	1151	29
HS	801G	7	PROSEMINAR	SEM	"Glaser, Elizabeth"	Spring 2015	1151	7
HS	801G	5	PROSEMINAR	SEM	"Holcombe, Susan"	Spring 2015	1151	11
HS	801G	6	PROSEMINAR	SEM	"Huff-Rousselle, Margaret"	Spring 2015	1151	12
HSSP	89A	1	INTERNSHIP & ANALYSIS	SEM	"Saadoun, Mayada"	Spring 2019	1191	18
HSSP	89A	1	INTERNSHIP & ANALYSIS	SEM	"Saadoun, Mayada"	Fall 2018	1183	29
HSSP	89A	1	INTERNSHIP & ANALYSIS	SEM	"Saadoun, Mayada"	Spring 2018	1181	19
HSSP	89A	1	INTERNSHIP & ANALYSIS	SEM	"Saadoun, Mayada"	Fall 2017	1173	12
HSSP	89A	2	INTERNSHIP & ANALYSIS	SEM	"Saadoun, Mayada"	Fall 2017	1173	15
HSSP	89A	1	INTERNSHIP & ANALYSIS	SEM	"Saadoun, Mayada"	Spring 2017	1171	24
HSSP	89A	1	INTERNSHIP & ANALYSIS	SEM	"Saadoun, Mayada"	Fall 2016	1163	28
HSSP	89A	2	INTERNSHIP & ANALYSIS	SEM	"Saadoun, Mayada"	Fall 2016	1163	20
HSSP	89A	1	INTERNSHIP & ANALYSIS	SEM	"Hart, Andrew"	Spring 2016	1161	16
HSSP	89A	1	INTERNSHIP & ANALYSIS	SEM	"Hart, Andrew"	Fall 2015	1153	20
HSSP	89A	2	INTERNSHIP & ANALYSIS	SEM	"Hart, Andrew"	Fall 2015	1153	24
HSSP	89A	1	INTERNSHIP & ANALYSIS	SEM	"Hart, Andrew"	Spring 2015	1151	17
HSSP	89A	1	INTERNSHIP & ANALYSIS	SEM	"Hart, Andrew"	Fall 2014	1143	26
HSSP	89A	2	INTERNSHIP & ANALYSIS	SEM	"Hart, Andrew"	Fall 2014	1143	24
HSSP	98A	1	INDEPEND. RESEARCH IN HSSP	IND	"Zinner, Darren"	Fall 2017	1173	1
HSSP	98A	15	INDEPEND. RESEARCH IN HSSP	IND	"Parish, Susan"	Fall 2016	1163	2
HSSP	98A	15	INDEPEND. RESEARCH IN HSSP	IND	"Parish, Susan"	Fall 2014	1143	1
HSSP	98A	10	INDEPEND. RESEARCH IN HSSP	IND	"Zinner, Darren"	Fall 2014	1143	1
HSSP	98B	8	INDEPEND. RESEARCH IN HSSP	IND	"Cadge, Gwendolyn"	Spring 2019	1191	1
HSSP	98B	9	INDEPEND. RESEARCH IN HSSP	IND	"Madison, Maria"	Spring 2019	1191	1
HSSP	98B	1	INDEPEND. RESEARCH IN HSSP	IND	"Zinner, Darren"	Spring 2019	1191	1
HSSP	98B	8	INDEPEND. RESEARCH IN HSSP	IND	"Shostak, Sara"	Spring 2017	1171	1
HSSP	98B	1	INDEPEND. RESEARCH IN HSSP	IND	"Conrad, Peter"	Spring 2016	1161	1
HSSP	98B	8	INDEPEND. RESEARCH IN HSSP	IND	"Shostak, Sara"	Spring 2016	1161	1
HSSP	98B	18	INDEPEND. RESEARCH IN HSSP	IND	"Zinner, Darren"	Spring 2016	1161	1
HSSP	98B	17	INDEPEND. RESEARCH IN HSSP	IND	"Lorenz, Laura"	Spring 2015	1151	1
HSSP	98B	15	INDEPEND. RESEARCH IN HSSP	IND	"Paradis, Angela"	Spring 2015	1151	1
HSSP	99D	3	SENIOR RESEARCH	IND	"Zinner, Darren"	Spring 2019	1191	1
HSSP	99D	3	SENIOR RESEARCH	IND	"Zinner, Darren"	Fall 2018	1183	1
HSSP	99D	2	SENIOR RESEARCH	IND	"Thomas, Cindy"	Spring 2018	1181	2
HSSP	99D	3	SENIOR RESEARCH	IND	"Zinner, Darren"	Spring 2018	1181	2
HSSP	99D	8	SENIOR RESEARCH	IND	"Brolin, Mary"	Fall 2017	1173	1
HSSP	99D	2	SENIOR RESEARCH	IND	"Thomas, Cindy"	Fall 2017	1173	2
HSSP	99D	3	SENIOR RESEARCH	IND	"Zinner, Darren"	Fall 2017	1173	2
HSSP	99D	21	SENIOR RESEARCH	IND	"Brolin, Mary"	Spring 2017	1171	1
HSSP	99D	1	SENIOR RESEARCH	IND	"Conrad, Peter"	Spring 2017	1171	1
HSSP	99D	10	SENIOR RESEARCH	IND	"Leutz, Walter"	Spring 2017	1171	1
HSSP	99D	3	SENIOR RESEARCH	IND	"Zinner, Darren"	Spring 2017	1171	3
HSSP	99D	1	SENIOR RESEARCH	IND	"Conrad, Peter"	Fall 2016	1163	1
HSSP	99D	10	SENIOR RESEARCH	IND	"Leutz, Walter"	Fall 2016	1163	1
HSSP	99D	3	SENIOR RESEARCH	IND	"Zinner, Darren"	Fall 2016	1163	3
HSSP	99D	17	SENIOR RESEARCH	IND	"Paradis, Angela"	Spring 2016	1161	1
HSSP	99D	1	SENIOR RESEARCH	IND	"Conrad, Peter"	Fall 2015	1153	1
HSSP	99D	17	SENIOR RESEARCH	IND	"Paradis, Angela"	Fall 2015	1153	1
HSSP	99D	8	SENIOR RESEARCH	IND	"Shostak, Sara"	Spring 2015	1151	1
HSSP	99D	3	SENIOR RESEARCH	IND	"Zinner, Darren"	Spring 2015	1151	2
HSSP	99D	8	SENIOR RESEARCH	IND	"Shostak, Sara"	Fall 2014	1143	1
HSSP	99D	3	SENIOR RESEARCH	IND	"Zinner, Darren"	Fall 2014	1143	2
HSSP	100B	1	INTRO:BIOSTATS/EPIDEMLGY	LEC	"Saunders, Thuy"	Spring 2019	1191	20
HSSP	100B	2	INTRO:BIOSTATS/EPIDEMLGY	LEC	"Saunders, Thuy"	Spring 2019	1191	31
HSSP	100B	1	INTRO:BIOSTATS/EPIDEMLGY	LEC	"Saunders, Thuy"	Fall 2018	1183	37
HSSP	100B	2	INTRO:BIOSTATS/EPIDEMLGY	LEC	"Saunders, Thuy"	Fall 2018	1183	27
HSSP	100B	1	INTRO:BIOSTATS/EPIDEMLGY	LEC	"Saunders, Thuy"	Spring 2018	1181	35
HSSP	100B	2	INTRO:BIOSTATS/EPIDEMLGY	LEC	"Saunders, Thuy"	Spring 2018	1181	27
HSSP	100B	1	INTRO:BIOSTATS/EPIDEMLGY	LEC	"Saunders, Thuy"	Fall 2017	1173	33
HSSP	100B	2	INTRO:BIOSTATS/EPIDEMLGY	LEC	"Saunders, Thuy"	Fall 2017	1173	30
HSSP	100B	2	INTRO:BIOSTATS/EPIDEMLGY	LEC	"Eyllon, Mara"	Spring 2017	1171	32
HSSP	100B	1	INTRO:BIOSTATS/EPIDEMLGY	LEC	"Sonik, Rajan"	Spring 2017	1171	27
HSSP	100B	2	INTRO:BIOSTATS/EPIDEMLGY	LEC	"Rosenfeld, Lindsay"	Fall 2016	1163	34
HSSP	100B	1	INTRO:BIOSTATS/EPIDEMLGY	LEC	"Sonik, Rajan"	Fall 2016	1163	22
HSSP	100B	1	INTRO:BIOSTATS/EPIDEMLGY	LEC	"Paradis, Angela"	Spring 2016	1161	37
HSSP	100B	2	INTRO:BIOSTATS/EPIDEMLGY	LEC	"Rosenfeld, Lindsay"	Spring 2016	1161	36
HSSP	100B	1	INTRO:BIOSTATS/EPIDEMLGY	LEC	"Paradis, Angela"	Fall 2015	1153	35
HSSP	100B	2	INTRO:BIOSTATS/EPIDEMLGY	LEC	"Paradis, Angela"	Fall 2015	1153	34
HSSP	100B	1	INTRO:BIOSTATS/EPIDEMLGY	LEC	"Paradis, Angela"	Spring 2015	1151	35
HSSP	100B	2	INTRO:BIOSTATS/EPIDEMLGY	LEC	"Rosenfeld, Lindsay"	Spring 2015	1151	33
HSSP	100B	1	INTRO:BIOSTATS/EPIDEMLGY	LEC	"Paradis, Angela"	Fall 2014	1143	35
HSSP	100B	2	INTRO:BIOSTATS/EPIDEMLGY	LEC	"Paradis, Angela"	Fall 2014	1143	35
HSSP	102A	1	INTRODUCTION TO GLOBAL HEALTH	LEC	"Noble, Alice"	Fall 2018	1183	17
HSSP	102A	1	GLOBAL PERSPECTIVES ON HEALTH	LEC	"Noble, Alice"	Fall 2017	1173	23
HSSP	102A	1	GLOBAL PERSPECTIVES ON HEALTH	LEC	"Noble, Alice"	Fall 2016	1163	25
HSSP	102A	1	GLOBAL PERSPECTIVES ON HEALTH	LEC	"Noble, Alice"	Fall 2015	1153	21
HSSP	102A	1	GLOBAL PERSPECTIVES ON HEALTH	LEC	"Noble, Alice"	Fall 2014	1143	22
HSSP	104B	1	HEALTH ECONOMICS	LEC	"Hodgkin, Dominic"	Spring 2018	1181	28
HSSP	104B	1	HEALTH ECONOMICS	LEC	"Hodgkin, Dominic"	Spring 2016	1161	32
HSSP	106A	1	MANAGING MEDICINE	LEC	"Zinner, Darren"	Fall 2018	1183	21
HSSP	106A	1	MANAGING MEDICINE	LEC	"Zinner, Darren"	Fall 2017	1173	15
HSSP	106A	1	MANAGING MEDICINE	LEC	"Zinner, Darren"	Fall 2016	1163	33
HSSP	106A	1	MANAGING MEDICINE	LEC	"Zinner, Darren"	Fall 2015	1153	28
HSSP	106A	1	MANAGING MEDICINE	LEC	"Zinner, Darren"	Fall 2014	1143	30
HSSP	107B	1	HEALTH CARE TECHNOLOGY	LEC	"Thomas, Cindy"	Spring 2019	1191	22
HSSP	107B	1	HEALTH CARE TECHNOLOGY	LEC	"Thomas, Cindy"	Spring 2018	1181	24
HSSP	107B	1	HEALTH CARE TECHNOLOGY	LEC	"Thomas, Cindy"	Spring 2017	1171	29
HSSP	107B	1	HEALTH CARE TECHNOLOGY	LEC	"Thomas, Cindy"	Spring 2016	1161	17
HSSP	107B	1	HEALTH CARE TECHNOLOGY	LEC	"Thomas, Cindy"	Spring 2015	1151	36
HSSP	110A	1	INTEGRAT. SEM. ON HEALTH	SEM	"Sampath, Rajesh"	Spring 2019	1191	25
HSSP	110A	2	INTEGRAT. SEM. ON HEALTH	SEM	"Zinner, Darren"	Spring 2019	1191	24
HSSP	110A	2	INTEGRAT. SEM. ON HEALTH	SEM	"Muigai, Wangui"	Fall 2018	1183	19
HSSP	110A	1	INTEGRAT. SEM. ON HEALTH	SEM	"Warfield, Marjorie"	Fall 2018	1183	26
HSSP	110A	1	INTEGRAT. SEM. ON HEALTH	SEM	"Lai, Elaine"	Spring 2018	1181	26
HSSP	110A	2	INTEGRAT. SEM. ON HEALTH	SEM	"Zinner, Darren"	Spring 2018	1181	26
HSSP	110A	1	INTEGRAT. SEM. ON HEALTH	SEM	"Garnick, Deborah"	Fall 2017	1173	18
HSSP	110A	2	INTEGRAT. SEM. ON HEALTH	SEM	"Hannig, Anita"	Fall 2017	1173	20
HSSP	110A	1	INTEGRAT. SEM. ON HEALTH	SEM	"Zinner, Darren"	Spring 2017	1171	28
HSSP	110A	2	INTEGRAT. SEM. ON HEALTH	SEM	"Zinner, Darren"	Spring 2017	1171	29
HSSP	110A	2	INTEGRAT. SEM. ON HEALTH	SEM	"Sampath, Rajesh"	Fall 2016	1163	21
HSSP	110A	1	INTEGRAT. SEM. ON HEALTH	SEM	"Thomas, Cindy"	Fall 2016	1163	22
HSSP	110A	1	INTEGRAT. SEM. ON HEALTH	SEM	"Garnick, Deborah"	Spring 2016	1161	24
HSSP	110A	2	INTEGRAT. SEM. ON HEALTH	SEM	"Hannig, Anita"	Spring 2016	1161	25
HSSP	110A	4	INTEGRAT. SEM. ON HEALTH	SEM	"Leutz, Walter"	Spring 2016	1161	24
HSSP	110A	3	INTEGRAT. SEM. ON HEALTH	SEM	"Shostak, Sara"	Spring 2016	1161	25
HSSP	110A	2	INTEGRAT. SEM. ON HEALTH	SEM	"Bishop, Christine"	Spring 2015	1151	24
HSSP	110A	3	INTEGRAT. SEM. ON HEALTH	SEM	"Kramer, Kate"	Spring 2015	1151	27
HSSP	110A	4	INTEGRAT. SEM. ON HEALTH	SEM	"Stalford, Maria"	Spring 2015	1151	28
HSSP	110A	1	INTEGRAT. SEM. ON HEALTH	SEM	"Zinner, Darren"	Spring 2015	1151	28
HSSP	112B	1	CHILD HEALTH AND WELL-BEING	LEC	"Rosenfeld, Lindsay"	Fall 2018	1183	7
HSSP	112B	1	CHILD HEALTH AND WELL-BEING	LEC	"Rosenfeld, Lindsay"	Spring 2016	1161	16
HSSP	112B	1	CHILD HEALTH AND WELL-BEING	LEC	"Rosenfeld, Lindsay"	Spring 2015	1151	23
HSSP	114B	1	INEQUALITIES HEALTH&HEALTHCARE	LEC	"Nsiah-Jefferson, Laurie"	Spring 2016	1161	17
HSSP	114B	1	INEQUALITIES HEALTH&HEALTHCARE	LEC	"Nsiah-Jefferson, Laurie"	Spring 2015	1151	33
HSSP	115B	1	PERSPECT.ON BEHAVIORAL HEALTH	LEC	"Reif, Sharon"	Spring 2019	1191	29
HSSP	115B	1	PERSPECT.ON BEHAVIORAL HEALTH	LEC	"Reif, Sharon"	Spring 2018	1181	31
HSSP	115B	1	PERSPECT.ON BEHAVIORAL HEALTH	LEC	"Reif, Sharon"	Spring 2017	1171	31
HSSP	115B	1	PERSPECT.ON BEHAVIORAL HEALTH	LEC	"Reif, Sharon"	Spring 2016	1161	22
HSSP	115B	1	PERSPECT.ON BEHAVIORAL HEALTH	LEC	"Reif, Sharon"	Spring 2015	1151	36
HSSP	118B	1	MEDICINE&HEALTH POLICY LIT	LEC	"Garnick, Deborah"	Fall 2018	1183	13
HSSP	118B	1	MEDICINE&HEALTH POLICY LIT	LEC	"Garnick, Deborah"	Fall 2016	1163	11
HSSP	118B	1	VIEWING HEALTH POLICY LIT	LEC	"Garnick, Deborah"	Fall 2014	1143	11
HSSP	128A	1	DISABILITY POLICY	SEM	"Powell, Robyn"	Fall 2016	1163	11
HSSP	128A	1	DISABILITY POLICY	SEM	"Parish, Susan"	Fall 2015	1153	18
HSSP	128A	1	DISABILITY POLICY	SEM	"Parish, Susan"	Fall 2014	1143	9
HSSP	135A	1	TOPICS IN PUBLIC HEALTH: U.S.	LEC	"Curi, Sarah"	Spring 2019	1191	13
HSSP	135A	1	TOPICS IN PUBLIC HEALTH: U.S.	LEC	"Curi, Sarah"	Spring 2018	1181	20
HSSP	135A	1	TOPICS IN PUBLIC HEALTH: U.S.	LEC	"Curi, Sarah"	Spring 2017	1171	25
HSSP	135A	1	TOPICS IN PUBLIC HEALTH: U.S.	LEC	"Curi, Sarah"	Spring 2016	1161	17
HSSP	135A	1	TOPICS IN PUBLIC HEALTH: U.S.	LEC	"Curi, Sarah"	Spring 2015	1151	24
HSSP	142A	1	HEALTH ACTIVISM	SEM	"Muigai, Wangui"	Spring 2018	1181	17
HSSP	148B	1	FAMILIES CHILDREN DISABILITIES	LEC	"Acevedo Garcia, Dolores"	Spring 2018	1181	9
HSSP	148B	1	FAMILIES CHILDREN DISABILITIES	LEC	"Sonik, Rajan"	Spring 2017	1171	29
HSSP	148B	1	FAMILIES CHILDREN DISABILITIES	LEC	"Acevedo Garcia, Dolores"	Spring 2016	1161	23
HSSP	160A	1	HEALTHCARE HUMAN INTELLIGENCES	SEM	"Miller, Alexa"	Spring 2019	1191	4
HSSP	192B	1	SOCIOLOGY OF DISABILITY	LEC	"Gulley, Stephen"	Spring 2019	1191	25
HSSP	192B	1	SOCIOLOGY OF DISABILITY	LEC	"Gulley, Stephen"	Spring 2018	1181	21
HSSP	192B	1	SOCIOLOGY OF DISABILITY	LEC	"Gulley, Stephen"	Spring 2017	1171	20
HSSP	192B	1	SOCIOLOGY OF DISABILITY	LEC	"Gulley, Stephen"	Spring 2016	1161	14
HSSP	192B	1	SOCIOLOGY OF DISABILITY	LEC	"Gulley, Stephen"	Spring 2015	1151	23
HUM	10A	1	THE WESTERN CANON	LEC	"Kimelman, Reuven"	Fall 2018	1183	9
HUM	10A	1	THE WESTERN CANON	LEC	"Flesch, William"	Spring 2017	1171	17
HUM	10A	1	THE WESTERN CANON	LEC	"Kimelman, Reuven"	Spring 2016	1161	9
HUM/UWS	1A	1	LOVE&DEATH IN THE IMAGINATION	SEM	"Dowden, Stephen"	Fall 2017	1173	13
HUM/UWS	1A	1	LOVE&DEATH IN THE IMAGINATION	SEM	"Burt, John"	Fall 2016	1163	28
HUM/UWS	2A	1	JUSTICE AND CRIMINALITY	SEM	"Sheppard, Eugene"	Fall 2018	1183	20
HWL	7	1	YOUR BRAIN ON CARBON	NCA	"Fischer, Mary"	Spring 2019	1191	7
HWL	15	1	WORK CAREER AND LIFE	NCA	"Pavese, Josephine"	Spring 2019	1191	7
HWL	19	1	APPLYING MEDICAL DENTAL SCHOOL	NCA	"Deo, Jean"	Spring 2019	1191	10
HWL	19	1	APPLYING MEDICAL DENTAL SCHOOL	NCA	"Stutz, Kate"	Spring 2019	1191	10
HWL	30	1	FINANCIAL LITERACY COLLEGE GR	NCA	"Marx, Andrew"	Spring 2019	1191	16
HWL	42	1	STRATEGIES TO STRESSFUL WORLD	NCA	"Berkenwald, Leah"	Spring 2019	1191	12
IGS	8A	1	ECON PRINCIPLES& GLOBALIZATION	LEC	"Goodhart, Lucy"	Fall 2018	1183	52
IGS	8A	1	ECON PRINCIPLES& GLOBALIZATION	LEC	"Goodhart, Lucy"	Fall 2017	1173	57
IGS	8A	1	ECON PRINCIPLES& GLOBALIZATION	LEC	"Goodhart, Lucy"	Fall 2016	1163	51
IGS	8A	1	ECON PRINCIPLES& GLOBALIZATION	LEC	"Goodhart, Lucy"	Fall 2015	1153	53
IGS	8A	1	ECON PRINCIPLES& GLOBALIZATION	LEC	"Goodhart, Lucy"	Spring 2015	1151	69
IGS	10A	1	INTRO TO INT'L GLOBAL ST	LEC	"Rosenberger, Chandler"	Spring 2019	1191	62
IGS	10A	1	INTRO TO INT'L GLOBAL ST	LEC	"Freeze, Gregory"	Fall 2018	1183	92
IGS	10A	1	INTRO TO INT'L GLOBAL ST	LEC	"Rosenberger, Chandler"	Spring 2018	1181	60
IGS	10A	1	INTRO TO INT'L GLOBAL ST	LEC	"Chase, Kerry"	Fall 2017	1173	67
IGS	10A	1	INTRO TO INT'L GLOBAL ST	LEC	"Freeze, Gregory"	Spring 2017	1171	48
IGS	10A	1	INTRO TO INT'L GLOBAL ST	LEC	"Chase, Kerry"	Fall 2016	1163	70
IGS	10A	1	INTRO TO INT'L GLOBAL ST	LEC	"Rosenberger, Chandler"	Spring 2016	1161	56
IGS	10A	1	INTRO TO INT'L GLOBAL ST	LEC	"Freeze, Gregory"	Fall 2015	1153	57
IGS	10A	1	INTRO TO INT'L GLOBAL ST	LEC	"Rosenberger, Chandler"	Spring 2015	1151	70
IGS	10A	1	INTRO TO INT'L GLOBAL ST	LEC	"Freeze, Gregory"	Fall 2014	1143	58
IGS	92A	8	INTERNSHIPS & ANALYSIS	IND	"Lucken, Kristen"	Spring 2019	1191	2
IGS	92A	7	INTERNSHIPS & ANALYSIS	IND	"Goodhart, Lucy"	Fall 2017	1173	1
IGS	92A	16	INTERNSHIPS & ANALYSIS	IND	"Lucken, Kristen"	Spring 2017	1171	2
IGS	92A	16	INTERNSHIPS & ANALYSIS	IND	"Lucken, Kristen"	Spring 2016	1161	2
IGS	92A	11	INTERNSHIPS & ANALYSIS	IND	"von Mering, Sabine"	Spring 2015	1151	1
IGS	97B	2	SENIOR ESSAY	IND	"Lucken, Kristen"	Spring 2015	1151	1
IGS	98A	7	INDEPENDENT STUDY	IND	"Klausen, Jytte"	Fall 2017	1173	1
IGS	98B	8	INDEPENDENT STUDY	IND	"Lucken, Kristen"	Spring 2018	1181	1
IGS	98B	13	INDEPENDENT STUDY	IND	"Brown, Laura"	Spring 2017	1171	1
IGS	98B	12	INDEPENDENT STUDY	IND	"Goodhart, Lucy"	Spring 2017	1171	1
IGS	98B	12	INDEPENDENT STUDY	IND	"Goodhart, Lucy"	Spring 2016	1161	1
IGS	99D	18	SENIOR THESIS	IND	"Klausen, Jytte"	Spring 2019	1191	2
IGS	99D	5	SENIOR THESIS	IND	"Rosenberger, Chandler"	Spring 2019	1191	2
IGS	99D	17	SENIOR THESIS	IND	"Freeze, Gregory"	Fall 2018	1183	1
IGS	99D	18	SENIOR THESIS	IND	"Klausen, Jytte"	Fall 2018	1183	2
IGS	99D	5	SENIOR THESIS	IND	"Rosenberger, Chandler"	Fall 2018	1183	2
IGS	99D	5	SENIOR THESIS	IND	"Rosenberger, Chandler"	Fall 2017	1173	1
IGS	99D	16	SENIOR THESIS	IND	"Stimell, Melissa"	Fall 2017	1173	1
IGS	99D	3	SENIOR THESIS	IND	"Burg, Steven"	Spring 2017	1171	1
IGS	99D	28	SENIOR THESIS	IND	"Chase, Kerry"	Spring 2017	1171	1
IGS	99D	26	SENIOR THESIS	IND	"Gaskins, Richard"	Spring 2017	1171	1
IGS	99D	53	SENIOR THESIS	IND	"Menoret, Pascal"	Spring 2017	1171	2
IGS	99D	54	SENIOR THESIS	IND	"Rosenberg, Fernando"	Spring 2017	1171	1
IGS	99D	27	SENIOR THESIS	IND	"Rosenberger, Chandler"	Spring 2017	1171	1
IGS	99D	3	SENIOR THESIS	IND	"Burg, Steven"	Fall 2016	1163	1
IGS	99D	28	SENIOR THESIS	IND	"Chase, Kerry"	Fall 2016	1163	1
IGS	99D	26	SENIOR THESIS	IND	"Gaskins, Richard"	Fall 2016	1163	1
IGS	99D	54	SENIOR THESIS	IND	"Menoret, Pascal"	Fall 2016	1163	2
IGS	99D	53	SENIOR THESIS	IND	"Rosenberg, Fernando"	Fall 2016	1163	2
IGS	99D	27	SENIOR THESIS	IND	"Rosenberger, Chandler"	Fall 2016	1163	1
IGS	99D	41	SENIOR THESIS	IND	"Lucken, Kristen"	Spring 2016	1161	1
IGS	99D	51	SENIOR THESIS	IND	"Razavi, Seyed"	Spring 2016	1161	1
IGS	99D	27	SENIOR THESIS	IND	"Rosenberger, Chandler"	Spring 2016	1161	2
IGS	99D	41	SENIOR THESIS	IND	"Lucken, Kristen"	Fall 2015	1153	3
IGS	99D	51	SENIOR THESIS	IND	"Razavi, Seyed"	Fall 2015	1153	1
IGS	99D	27	SENIOR THESIS	IND	"Rosenberger, Chandler"	Fall 2015	1153	2
IGS	99D	50	SENIOR THESIS	IND	"Art, Robert"	Spring 2015	1151	1
IGS	99D	26	SENIOR THESIS	IND	"Gaskins, Richard"	Spring 2015	1151	2
IGS	99D	41	SENIOR THESIS	IND	"Lucken, Kristen"	Spring 2015	1151	2
IGS	99D	13	SENIOR THESIS	IND	"Schattschneider, Ellen"	Spring 2015	1151	1
IGS	99D	50	SENIOR THESIS	IND	"Art, Robert"	Fall 2014	1143	1
IGS	99D	26	SENIOR THESIS	IND	"Gaskins, Richard"	Fall 2014	1143	2
IGS	99D	41	SENIOR THESIS	IND	"Lucken, Kristen"	Fall 2014	1143	2
IGS	99D	13	SENIOR THESIS	IND	"Schattschneider, Ellen"	Fall 2014	1143	1
IGS	110A	1	RELIGION RACE ETHNICITY IN FRA	LEC	"Faure-Bellaiche, Clementine"	Spring 2017	1171	8
IGS	120A	1	INVENTING ONESELF	SEM	"Faure-Bellaiche, Clementine"	Spring 2018	1181	19
IGS	130A	1	GLOBAL MIGRATION	LEC	"Lucken, Kristen"	Spring 2019	1191	25
IGS	130A	1	GLOBAL MIGRATION	LEC	"Lucken, Kristen"	Spring 2018	1181	23
IGS	140A	1	STYLES OF GLOBALIZATION	SEM	"Goodhart, Lucy"	Spring 2019	1191	18
IGS	170A	1	RISE OF BRAZIL	SEM	"Brown, Laura"	Spring 2015	1151	2
IGS/LGLS	92B	1	INTERNSHIP AND ANALYSIS HAGUE	IND	"Gaskins, Richard"	Spring 2018	1181	12
IGS/LGLS	92B	1	INTERNSHIP AND ANALYSIS HAGUE	IND	"Gaskins, Richard"	Spring 2017	1171	10
IGS/LGLS	92B	1	INTERNSHIP AND ANALYSIS HAGUE	IND	"Gaskins, Richard"	Spring 2016	1161	13
IGS/LGLS	92B	1	INTERNSHIP AND ANALYSIS HAGUE	IND	"Gaskins, Richard"	Spring 2015	1151	12
IGS/LGLS	98B	1	INDEPENDENT STUDY HAGUE	IND	"Gaskins, Richard"	Spring 2016	1161	1
IGS/LGLS	98B	1	INDEPENDENT STUDY HAGUE	IND	"Gaskins, Richard"	Spring 2015	1151	1
IGS/LGLS	128B	1	NETWORKS GLOBAL JUSTICE	SEM	"Becker, Arnulf"	Spring 2019	1191	24
IGS/LGLS	128B	1	NETWORKS GLOBAL JUSTICE	SEM	"Gaskins, Richard"	Spring 2018	1181	12
IGS/LGLS	128B	1	NETWORKS GLOBAL JUSTICE	SEM	"Gaskins, Richard"	Spring 2017	1171	10
IGS/LGLS	128B	1	NETWORKS GLOBAL JUSTICE	SEM	"Gaskins, Richard"	Spring 2016	1161	14
IGS/LGLS	128B	1	NETWORKS GLOBAL JUSTICE	SEM	"Gaskins, Richard"	Spring 2015	1151	13
IGS/SAS	160A	1	RISE OF INDIA	LEC	"Singh, Avinash"	Fall 2018	1183	6
IIM	92A	2	INTERNSHIP & ANALYSIS	IND	"Patel, David"	Spring 2017	1171	1
IIM	92A	1	INTERNSHIP & ANALYSIS	IND	"Kauffman, Jordan"	Spring 2016	1161	1
IIM	92A	1	INTERNSHIP & ANALYSIS	IND	"Torrey, Rebecca"	Fall 2014	1143	1
IIM	98A	1	INDEPENDENT STUDY	IND	"Cleary, Jennifer"	Spring 2019	1191	1
IIM	98A	3	INDEPENDENT STUDY	IND	"Luis, Keridwen"	Spring 2019	1191	1
IIM	98A	3	INDEPENDENT STUDY	IND	"Fellman, Gordon"	Fall 2018	1183	1
IIM	98A	4	INDEPENDENT STUDY	IND	"Reed Jr., Charles"	Fall 2018	1183	1
IIM	98A	2	INDEPENDENT STUDY	IND	"Lamb, Sarah"	Spring 2018	1181	1
IIM	98A	1	INDEPENDENT STUDY	IND	"Cleary, Jennifer"	Fall 2017	1173	1
IIM	98A	2	INDEPENDENT STUDY	IND	"Servino, Paola"	Fall 2017	1173	1
IIM	98A	3	INDEPENDENT STUDY	IND	"Lamb, Sarah"	Fall 2016	1163	1
IIM	98A	1	INDEPENDENT STUDY	IND	"Molinsky, Andrew"	Fall 2016	1163	1
IIM	98A	2	INDEPENDENT STUDY	IND	"Sherman, David"	Fall 2016	1163	1
IIM	98A	2	INDEPENDENT STUDY	IND	"Abrams, Christopher"	Fall 2015	1153	1
IIM	98A	2	INDEPENDENT STUDY	IND	"Fair, Tory"	Fall 2014	1143	1
IIM	98A	3	INDEPENDENT STUDY	IND	"Fellman, Gordon"	Fall 2014	1143	1
IIM	98A	1	INDEPENDENT STUDY	IND	"McNamara May, Eileen"	Fall 2014	1143	1
IIM	98B	4	THE SENIOR ESSAY	IND	"Alterman, Richard"	Spring 2019	1191	1
IIM	98B	3	THE SENIOR ESSAY	IND	"Dellelo, Mark"	Spring 2019	1191	1
IIM	98B	5	THE SENIOR ESSAY	IND	"Soleimani, Sheida"	Spring 2019	1191	1
IIM	98B	1	THE SENIOR ESSAY	IND	"Farrelly, Maura"	Spring 2018	1181	1
IIM	98B	3	THE SENIOR ESSAY	IND	"Kelikian, Alice"	Spring 2018	1181	1
IIM	98B	2	THE SENIOR ESSAY	IND	"Kosinski-Collins, Melissa"	Spring 2018	1181	1
IIM	98B	4	THE SENIOR ESSAY	IND	"Servino, Paola"	Spring 2018	1181	1
IIM	98B	7	THE SENIOR ESSAY	IND	"Gaskins, Richard"	Spring 2017	1171	1
IIM	98B	6	THE SENIOR ESSAY	IND	"Carver, Robert"	Spring 2016	1161	1
IIM	98B	5	THE SENIOR ESSAY	IND	"McNamara May, Eileen"	Spring 2016	1161	1
IIM	98B	1	THE SENIOR ESSAY	IND	"Miller, Laura"	Spring 2016	1161	2
IIM	98B	1	THE SENIOR ESSAY	IND	"Servino, Paola"	Fall 2015	1153	1
IIM	98B	3	THE SENIOR ESSAY	IND	"Anjaria, Jonathan"	Spring 2015	1151	1
